id,imdb_id,title,original_title,original_language,release_date,release_year,runtime,budget,revenue,profit,popularity,vote_average,vote_count,ratings,status
141                                                                                                 ,tt0246578,Donnie Darko,Donnie Darko,en,2001-01-18,2001.0,113.0,6000000.0,1270522.0,-4729478.0,18.303148,7.7,3574.0,,Released
106538                                                                                              ,tt0386092,Un amour de femme,Un amour de femme,en,2001-01-01,2001.0,89.0,0.0,0.0,0.0,0.620213,5.7,13.0,,Released
107039                                                                                              ,tt0304790,The Road To Love,Tarik El Hob,en,2001-01-01,2001.0,70.0,0.0,0.0,0.0,0.328977,5.0,1.0,,Released
111913                                                                                              ,tt0318960,A2,A2,en,2001-01-01,2001.0,131.0,0.0,0.0,0.0,0.102332,0.0,0.0,,Released
143005                                                                                              ,tt0362832,Львиная доля,Львиная доля,ru,2001-01-01,2001.0,,0.0,0.0,0.0,0.802866,4.0,2.0,,Released
2132                                                                                                ,tt0200954,Totally Blonde,Totally Blonde,en,2001-01-01,2001.0,94.0,0.0,0.0,0.0,0.696229,4.3,2.0,,Released
27451                                                                                               ,tt0242508,Harvard Man,Harvard Man,en,2001-01-01,2001.0,99.0,0.0,0.0,0.0,4.242462,4.8,15.0,,Released
142408                                                                                              ,tt0235532,Laissons Lucie faire !,Laissons Lucie faire !,fr,2000-12-27,2000.0,91.0,0.0,0.0,0.0,0.875408,6.0,1.0,,Released
1900                                                                                                ,tt0181865,Traffic,Traffic,en,2000-12-27,2000.0,147.0,48000000.0,207515725.0,159515725.0,8.338222,6.9,573.0,,Released
2046                                                                                                ,tt0219699,The Gift,The Gift,en,2000-12-22,2000.0,111.0,10000000.0,12008642.0,2008642.0,7.886926,6.4,288.0,,Released
1493                                                                                                ,tt0212346,Miss Congeniality,Miss Congeniality,en,2000-12-14,2000.0,111.0,45000000.0,212000000.0,167000000.0,9.510762,6.1,987.0,,Released
112                                                                                                 ,tt0243862,Italian for Beginners,Italiensk for begyndere,da,2000-12-07,2000.0,112.0,0.0,0.0,0.0,5.396508,6.5,33.0,,Released
1163                                                                                                ,tt0246786,The Miracle Worker,The Miracle Worker,en,2000-11-12,2000.0,95.0,0.0,0.0,0.0,2.188867,5.1,6.0,,Released
26450                                                                                               ,tt0266850,Phantom of the Megaplex,Phantom of the Megaplex,en,2000-11-10,2000.0,89.0,0.0,0.0,0.0,1.602574,5.7,20.0,,Released
27444                                                                                               ,tt0236019,Better Than Sex,Better Than Sex,en,2000-11-09,2000.0,84.0,0.0,0.0,0.0,7.563606,5.5,8.0,,Released
26245                                                                                               ,tt0240793,Dark Prince: The True Story of Dracula,Dark Prince: The True Story of Dracula,en,2000-10-31,2000.0,92.0,0.0,0.0,0.0,1.821845,6.2,16.0,,Released
161080                                                                                              ,tt0217788,Secret Society,Secret Society,en,2000-10-29,2000.0,92.0,0.0,4275.0,4275.0,0.042036,0.0,0.0,,Released
27711                                                                                               ,tt0250469,Killjoy,Killjoy,en,2000-10-24,2000.0,72.0,150000.0,0.0,-150000.0,0.531305,2.2,10.0,,Released
1636                                                                                                ,tt0230030,Bedazzled,Bedazzled,en,2000-10-19,2000.0,93.0,48000000.0,90383208.0,42383208.0,8.781588,5.6,526.0,,Released
141319                                                                                              ,tt0183808,Spanish Judges,Spanish Judges,en,2000-10-16,2000.0,94.0,3500000.0,0.0,-3500000.0,1.000373,5.5,2.0,,Released
140511                                                                                              ,tt0177888,King of the Jungle,King of the Jungle,en,2000-10-12,2000.0,87.0,0.0,27.0,27.0,0.938234,5.0,1.0,,Released
133115                                                                                              ,tt0246072,Maze,Maze,en,2000-10-10,2000.0,97.0,0.0,0.0,0.0,0.52991,7.0,2.0,,Released
1597                                                                                                ,tt0212338,Meet the Parents,Meet the Parents,en,2000-10-06,2000.0,108.0,55000000.0,330444045.0,275444045.0,14.178281,6.6,1743.0,,Released
162372                                                                                              ,tt0263363,Fugitives,Fugitivas,en,2000-10-06,2000.0,,0.0,0.0,0.0,0.127155,0.0,0.0,,Released
2805                                                                                                ,tt0269217,Tears of the Black Tiger,ฟ้าทะลายโจร,th,2000-10-05,2000.0,110.0,0.0,0.0,0.0,1.078123,6.6,10.0,,Released
146                                                                                                 ,tt0190332,"Crouching Tiger, Hidden Dragon",卧虎藏龙,zh,2000-10-01,2000.0,120.0,17000000.0,213525736.0,196525736.0,19.944953,7.2,949.0,,Released
108497                                                                                              ,tt0294592,Autumn Tale,Autumn Tale,tr,2000-09-18,2000.0,,0.0,0.0,0.0,0.106275,6.0,1.0,,
2440                                                                                                ,tt0260991,Joint Security Area,공동경비구역 JSA,ko,2000-09-09,2000.0,110.0,0.0,0.0,0.0,10.187128,7.7,115.0,,Released
137236                                                                                              ,tt0259207,Backstage,Backstage,en,2000-09-08,2000.0,86.0,0.0,0.0,0.0,0.363422,7.5,2.0,,Released
1619                                                                                                ,tt0202677,The Way of the Gun,The Way of the Gun,en,2000-09-08,2000.0,119.0,8500000.0,19125401.0,10625401.0,6.03633,6.4,106.0,,Released
107                                                                                                 ,tt0208092,Snatch,Snatch,en,2000-09-01,2000.0,103.0,10000000.0,83557872.0,73557872.0,14.014025,7.7,2953.0,,Released
134                                                                                                 ,tt0190590,"O Brother, Where Art Thou?","O Brother, Where Art Thou?",en,2000-08-30,2000.0,106.0,26000000.0,71868327.0,45868327.0,12.434175,7.3,1144.0,,Released
2089                                                                                                ,tt0211792,Cutaway,Cutaway,fr,2000-08-26,2000.0,104.0,9.0,0.0,-9.0,5.206363,4.5,10.0,,Released
1588                                                                                                ,tt0204946,Bring It On,Bring It On,en,2000-08-25,2000.0,98.0,28000000.0,90449929.0,62449929.0,6.402888,5.8,574.0,,Released
1609                                                                                                ,tt0238660,There's Only One Jimmy Grimble,There's Only One Jimmy Grimble,en,2000-08-25,2000.0,106.0,0.0,0.0,0.0,3.858646,7.0,34.0,,Released
128862                                                                                              ,tt0250990,The Bogus Witch Project,The Bogus Witch Project,en,2000-08-19,2000.0,85.0,0.0,0.0,0.0,0.317253,2.1,5.0,,Released
101514                                                                                              ,tt0245380,Quints,Quints,en,2000-08-18,2000.0,83.0,0.0,0.0,0.0,0.700412,5.5,15.0,,Released
27742                                                                                               ,tt0259388,Séance,降霊,ja,2000-08-07,2000.0,118.0,0.0,0.0,0.0,0.846866,7.6,8.0,,Released
26366                                                                                               ,tt0251070,Ellen DeGeneres: The Beginning,Ellen DeGeneres: The Beginning,en,2000-07-23,2000.0,66.0,0.0,0.0,0.0,0.17475,4.7,3.0,,Released
